id,name,alt_name,region,country,latitude,longitude,type,GEOIDFQ,PLACENAME,AREATYPE,COMMENT
1908020211,Crow Nest Creek,,,,,,huc,,,,
1908020212,Smoke Creek,,,,,,huc,,,,
1908020213,Middle East Fork Chandalar River,,,,,,huc,,,,
1908020214,Headwaters Wind River,,,,,,huc,,,,
1908020215,Outlet Wind River,,,,,,huc,,,,
1908020216,Lower East Fork Chandalar River,,,,,,huc,,,,
1908020217,Headwaters North Fork East Fork Chandalar River,,,,,,huc,,,,
1908020218,Chekhechunnjik Creek,,,,,,huc,,,,
1908020219,Outlet North Fork East Fork Chandalar River,,,,,,huc,,,,
1908020220,Outlet East Fork Chandalar River,,,,,,huc,,,,
1908020301,Brown Grass Lake,,,,,,huc,,,,
1908020302,Upper Christian River,,,,,,huc,,,,
1908020303,Otter Creek,,,,,,huc,,,,
1908020304,Middle Christian River,,,,,,huc,,,,
1908020305,Kwittevunkud Lake,,,,,,huc,,,,
1908020306,Christian Creek,,,,,,huc,,,,
1908020307,White Lake,,,,,,huc,,,,
1908020308,Tivehvun Lake,,,,,,huc,,,,
1908020309,Shovun Lake,,,,,,huc,,,,
1908020310,Lower Christian River,,,,,,huc,,,,
1908020401,Flat Creek,,,,,,huc,,,,
1908020402,Funchion Creek,,,,,,huc,,,,
1908020403,Mountain Creek-Chandalar River,,,,,,huc,,,,
1908020404,Headwaters Marten Creek,,,,,,huc,,,,
1908020405,Headwaters Kocacho Creek,,,,,,huc,,,,
1908020406,Vehtenjerlo Lakes,,,,,,huc,,,,
1908020407,Outlet Kocacho Creek,,,,,,huc,,,,
1908020408,Outlet Marten Creek,,,,,,huc,,,,
1908020409,Outlet Chandalar River,,,,,,huc,,,,
1908030101,Chisana Glacier,,,,,,huc,,,,
1908030102,Cross Creek,,,,,,huc,,,,
1908030103,Cathenda Creek-Chisana River,,,,,,huc,,,,
1908030104,Bruin Creek-Chisana River,,,,,,huc,,,,
1908030105,Upper Scottie Creek,,,,,,huc,,,,
1908030106,Lower Scottie Creek,,,,,,huc,,,,
1908030107,Mirror Creek-Chisana River,,,,,,huc,,,,
1908030108,Gardiner Creek,,,,,,huc,,,,
1908030109,Stuver Creek,,,,,,huc,,,,
1908030110,Nabesna Glacier,,,,,,huc,,,,
1908030111,Upper Nabesna River,,,,,,huc,,,,
1908030112,Jacksina Creek,,,,,,huc,,,,
1908030113,Jack Creek,,,,,,huc,,,,
1908030114,Middle Nabesna River,,,,,,huc,,,,
1908030115,Cheslina River,,,,,,huc,,,,
1908030116,Lower Nabesna River,,,,,,huc,,,,
1908030117,Outlet Chisana River,,,,,,huc,,,,
1908030201,Tetlin River,,,,,,huc,,,,
1908030202,Kalukna River,,,,,,huc,,,,
1908030203,Tetlin Lake,,,,,,huc,,,,
1908030204,Kalutna River-Tanana River,,,,,,huc,,,,
1908030205,Little Tok River,,,,,,huc,,,,
1908030206,Headwaters Tok River,,,,,,huc,,,,
1908030207,Outlet Tok River,,,,,,huc,,,,
1908030208,Mansfield Creek,,,,,,huc,,,,
1908030209,Tok-Cathedral Bluffs,,,,,,huc,,,,
1908030301,West Fork Robertson River,,,,,,huc,,,,
1908030302,Robertson River,,,,,,huc,,,,
1908030303,Bear Creek,,,,,,huc,,,,
1908030304,Billy Creek,,,,,,huc,,,,
1908030305,Sand Creek,,,,,,huc,,,,
1908030306,Berry Creek-Tanana River,,,,,,huc,,,,
1908030307,Johnson River,,,,,,huc,,,,
1908030308,George Creek,,,,,,huc,,,,
1908030309,Little Gerstle River,,,,,,huc,,,,
1908030310,Healy River,,,,,,huc,,,,
1908030311,Volkmar River,,,,,,huc,,,,
1908030312,Gerstle River,,,,,,huc,,,,
1908030313,Clearwater Creek,,,,,,huc,,,,
1908030314,Eisenmenger Fork,,,,,,huc,,,,
1908030315,Slate Creek-Goodpaster River,,,,,,huc,,,,
1908030316,Central Creek,,,,,,huc,,,,
1908030317,South Fork Goodpaster River,,,,,,huc,,,,
1908030318,West Goodpaster River,,,,,,huc,,,,
1908030319,Outlet Tanana River,,,,,,huc,,,,
1908030401,Tangle Lakes-Tangle River,,,,,,huc,,,,
1908030402,Eureka Creek,,,,,,huc,,,,
1908030403,Phelan Creek,,,,,,huc,,,,
1908030404,Eureka Glacier,,,,,,huc,,,,
1908030405,Headwaters Delta River,,,,,,huc,,,,
1908030406,Jarvis Creek,,,,,,huc,,,,
1908030407,Outlet Delta River,,,,,,huc,,,,
1908030501,Headwaters Salcha River,,,,,,huc,,,,
1908030504,Porcupine Creek-Salcha River,,,,,,huc,,,,
1908030505,South Fork Salcha River,,,,,,huc,,,,
1908030506,Flat Creek-Salcha River,,,,,,huc,,,,
1908030507,McCoy Creek,,,,,,huc,,,,
1908030508,Outlet Salcha River,,,,,,huc,,,,
1908030509,Lost Creek,,,,,,huc,,,,
1908030510,Paldo Creek-Salcha River,,,,,,huc,,,,
1908030511,Headwaters North Fork Salcha River,,,,,,huc,,,,
1908030512,Outlet North Fork Salcha River,,,,,,huc,,,,
1908030601,Headwaters Middle Fork Chena River,,,,,,huc,,,,
1908030602,Munson Creek,,,,,,huc,,,,
1908030603,Outlet Middle Fork Chena River,,,,,,huc,,,,
1908030604,Upper Chena River,,,,,,huc,,,,
1908030605,South Fork Chena River,,,,,,huc,,,,
1908030606,Middle Chena River,,,,,,huc,,,,
1908030607,Headwaters Little Chena River,,,,,,huc,,,,
1908030608,Outlet Little Chena River,,,,,,huc,,,,
1908030609,Lower Chena River,,,,,,huc,,,,
1908030701,Shaw Creek,,,,,,huc,,,,
1908030702,Rainbow Lake-Clear Creek,,,,,,huc,,,,
1908030703,Fort Greely,,,,,,huc,,,,
1908030704,Delta Creek,,,,,,huc,,,,
1908030705,1908030705,,,,,,huc,,,,
1908030706,East Fork Little Delta River,,,,,,huc,,,,
1908030707,West Fork Little Delta River,,,,,,huc,,,,
1908030708,Little Delta River,,,,,,huc,,,,
1908030709,Banner Creek-Tanana River,,,,,,huc,,,,
1908030710,Moose Creek-Tanana River,,,,,,huc,,,,
1908030711,Dry Creek,,,,,,huc,,,,
1908030712,Clear Creek,,,,,,huc,,,,
1908030713,McDonald Creek-Tanana River,,,,,,huc,,,,
1908030714,Clear Creek Butte,,,,,,huc,,,,
1908030715,Crooked Creek-Tanana River,,,,,,huc,,,,
1908030716,Upper Wood River,,,,,,huc,,,,
1908030717,Middle Wood River,,,,,,huc,,,,
1908030718,Lower Wood River,,,,,,huc,,,,
1908030719,Tatlanika Creek,,,,,,huc,,,,
1908030720,Headwaters Totatlanika River,,,,,,huc,,,,
1908030721,Outlet Totatlanika River,,,,,,huc,,,,
1908030722,Bonanza Creek-Tanana River,,,,,,huc,,,,
1908030801,Brushkana Creek,,,,,,huc,,,,
1908030802,Headwaters Nenana River,,,,,,huc,,,,
1908030803,Jack River,,,,,,huc,,,,
1908030804,Yanert Glacier,,,,,,huc,,,,
1908030805,Dick Creek-Yanert Fork,,,,,,huc,,,,
1908030806,Yanert Fork,,,,,,huc,,,,
1908030807,Riley Creek-Nenana River,,,,,,huc,,,,
1908030808,Healy Creek,,,,,,huc,,,,
1908030809,Lignite Creek-Nenana River,,,,,,huc,,,,
1908030810,Savage River,,,,,,huc,,,,
1908030811,Sanctuary River-Teklanika River,,,,,,huc,,,,
1908030812,Teklanika River,,,,,,huc,,,,
1908030813,Outlet Nenana River,,,,,,huc,,,,
1908030814,West Middle River-Nenana River,,,,,,huc,,,,
1908030901,West Fork Tolovana River,,,,,,huc,,,,
1908030902,Headwaters Tolovana River,,,,,,huc,,,,
1908030903,Montana Creek-Tolovana River,,,,,,huc,,,,
1908030904,Washington Creek,,,,,,huc,,,,
1908030905,Headwaters Chatanika River,,,,,,huc,,,,
1908030906,Vault Creek-Chatanika River,,,,,,huc,,,,
1908030907,Headwaters Goldstream Creek,,,,,,huc,,,,
1908030908,Goldstream Creek,,,,,,huc,,,,
1908030909,Chatanika River,,,,,,huc,,,,
1908030910,Tatalina River,,,,,,huc,,,,
1908030911,Swanneck Slough-Tolovana River,,,,,,huc,,,,
1908031001,White Creek,,,,,,huc,,,,
1908031002,Headwaters Foraker River,,,,,,huc,,,,
1908031003,Herron River,,,,,,huc,,,,
1908031004,Foraker River,,,,,,huc,,,,
1908031005,Lake Minchumina,,,,,,huc,,,,
1908031006,Wien Lake,,,,,,huc,,,,
1908031007,Muddy River,,,,,,huc,,,,
1908031008,Headwaters Birch Creek,,,,,,huc,,,,
1908031009,Birch Creek,,,,,,huc,,,,
1908031010,Muldrow Glacier,,,,,,huc,,,,
1908031011,Clearwater Creek,,,,,,huc,,,,
1908031012,Peters Glacier-Muddy River,,,,,,huc,,,,
1908031013,Slippery Creek,,,,,,huc,,,,
1908031014,McKinley River,,,,,,huc,,,,
1908031015,John Hansen Creek,,,,,,huc,,,,
1908031016,Chilchukabena Lake-Kantishna River,,,,,,huc,,,,
1908031017,Headwaters Bearpaw River,,,,,,huc,,,,
1908031018,Moose Creek,,,,,,huc,,,,
1908031019,Bear Creek,,,,,,huc,,,,
1908031020,Bearpaw River,,,,,,huc,,,,
1908031021,Chitsia Creek-Kantishna River,,,,,,huc,,,,
1908031022,1908031022,,,,,,huc,,,,
1908031023,Clear Creek,,,,,,huc,,,,
1908031024,Clearwater Fork,,,,,,huc,,,,
1908031025,East Fork Toklat River,,,,,,huc,,,,
1908031026,Wigand Creek-Toklat River,,,,,,huc,,,,
1908031027,Sushana River,,,,,,huc,,,,
1908031028,Toklat River,,,,,,huc,,,,
1908031029,Dry Creek,,,,,,huc,,,,
1908031030,Kantishna River,,,,,,huc,,,,
1908031101,Lunch Lake,,,,,,huc,,,,
1908031102,Sawmill Slough-Tanana River,,,,,,huc,,,,
1908031103,Rock Creek,,,,,,huc,,,,
1908031104,Dugan Creek-Tanana River,,,,,,huc,,,,
1908031105,Hutlinana Creek,,,,,,huc,,,,
1908031106,Baker Creek,,,,,,huc,,,,
1908031107,Upper Zitziana River,,,,,,huc,,,,
1908031108,Middle Zitziana River,,,,,,huc,,,,
1908031109,Lower Zitziana River,,,,,,huc,,,,
1908031110,Hot Springs Slough-Tanana River,,,,,,huc,,,,
1908031111,Headwaters Cosna River,,,,,,huc,,,,
1908031112,Cosna River,,,,,,huc,,,,
1908031113,Headwaters Chitanana River,,,,,,huc,,,,
1908031114,Chitanana River,,,,,,huc,,,,
1908031115,Patterson Creek,,,,,,huc,,,,
1908031116,Fish Creek,,,,,,huc,,,,
1908031117,Birch Creek,,,,,,huc,,,,
1908031118,Tanana River,,,,,,huc,,,,
1908040101,Harrington Fork,,,,,,huc,,,,
1908040102,Headwaters Birch Creek,,,,,,huc,,,,
1908040103,Clums Fork,,,,,,huc,,,,
1908040104,Harrison Creek-Birch Creek,,,,,,huc,,,,
1908040105,South Fork Birch Creek,,,,,,huc,,,,
1908040106,1908040106-Birch Creek,,,,,,huc,,,,
1908040107,Albert Creek,,,,,,huc,,,,
1908040108,Crooked Creek,,,,,,huc,,,,
1908040109,Big Creek-Birch Creek,,,,,,huc,,,,
1908040110,Upper Preacher Creek,,,,,,huc,,,,
1908040111,North Fork Preacher Creek,,,,,,huc,,,,
1908040112,Middle Preacher Creek,,,,,,huc,,,,
1908040113,Lower Preacher Creek,,,,,,huc,,,,
1908040114,Little Preacher Creek-Birch Creek,,,,,,huc,,,,
1908040115,Upper Mouth Birch Creek,,,,,,huc,,,,
1908040116,Discovery Creek,,,,,,huc,,,,
1908040117,Lower Mouth Birch Creek,,,,,,huc,,,,
1908040201,Bear Creek,,,,,,huc,,,,
1908040202,Champion Creek,,,,,,huc,,,,
1908040203,Nome Creek,,,,,,huc,,,,
1908040204,Wickersham Creek-Beaver Creek,,,,,,huc,,,,
1908040205,Fossil Creek-Beaver Creek,,,,,,huc,,,,
1908040206,Victoria Creek,,,,,,huc,,,,
1908040207,Willow Creek-Beaver Creek,,,,,,huc,,,,
1908040208,1908040208,,,,,,huc,,,,
1908040209,1908040209-Beaver Creek,,,,,,huc,,,,
1908040210,Big Creek,,,,,,huc,,,,
1908040211,Jefferson Creek,,,,,,huc,,,,
1908040212,1908040212,,,,,,huc,,,,
1908040213,Outlet Beaver Creek,,,,,,huc,,,,
1908040301,Twelvemile Lake-Yukon River,,,,,,huc,,,,
1908040302,Sardine Can Lake,,,,,,huc,,,,
1908040303,Crazy Slough-Yukon River,,,,,,huc,,,,
1908040304,Upper Hadweenzic River,,,,,,huc,,,,
1908040305,Middle Hadweenzic River,,,,,,huc,,,,
1908040306,Lower Hadweenzic River,,,,,,huc,,,,
1908040307,Mud Fork,,,,,,huc,,,,
1908040308,Upper Hodzana River,,,,,,huc,,,,
1908040309,Granite Fork,,,,,,huc,,,,
1908040310,Pitka Fork Hodzana River,,,,,,huc,,,,
1908040311,Middle Hodzana River,,,,,,huc,,,,
1908040312,Lower Hodzana River,,,,,,huc,,,,
1908040313,Oscar Island-Yukon River,,,,,,huc,,,,
1908040314,Nolitna Creek,,,,,,huc,,,,
1908040315,Lost Creek,,,,,,huc,,,,
1908040316,Old Lost Creek,,,,,,huc,,,,
1908040317,Alfred Creek,,,,,,huc,,,,
1908040318,Rogers Creek,,,,,,huc,,,,
1908040319,Meadow Creek,,,,,,huc,,,,
1908040320,West Fork Dall River-Dall River,,,,,,huc,,,,
1908040321,West Fork of The Forks,,,,,,huc,,,,
1908040322,The Forks,,,,,,huc,,,,
1908040323,Pat Creek-Dall River,,,,,,huc,,,,
1908040324,Little Dall River,,,,,,huc,,,,
1908040325,Ross Creek,,,,,,huc,,,,
1908040326,Mail Slough-Yukon River,,,,,,huc,,,,
1908040401,Headwaters Ray River,,,,,,huc,,,,
1908040402,1908040402,,,,,,huc,,,,
1908040403,Outlet Ray River,,,,,,huc,,,,
1908040404,Big Salt River,,,,,,huc,,,,
1908040405,Isom Creek-Yukon River,,,,,,huc,,,,
1908040406,Headwaters Hess Creek,,,,,,huc,,,,
1908040407,Mastodon Creek,,,,,,huc,,,,
1908040408,Erickson Creek-Hess Creek,,,,,,huc,,,,
1908040409,Troublesome Creek,,,,,,huc,,,,
1908040410,Lynx Creek-Hess Creek,,,,,,huc,,,,
1908040411,Minook Creek,,,,,,huc,,,,
1908040412,Lush Creek,,,,,,huc,,,,
1908040413,Twentymile Creek-Yukon River,,,,,,huc,,,,
1908040414,Garnet Creek,,,,,,huc,,,,
1908040415,Canyon Creek-Yukon River,,,,,,huc,,,,
1908040416,Stevens Creek,,,,,,huc,,,,
1908040417,Senatis Mountain-Yukon River,,,,,,huc,,,,
1908040418,Bear Creek-Yukon River,,,,,,huc,,,,
1909010101,Dietrich River,,,,,,huc,,,,
1909010102,Robert Creek,,,,,,huc,,,,
1909010103,Bettles River,,,,,,huc,,,,
1909010104,Hammond River,,,,,,huc,,,,
1909010105,Minnie Creek-Middle Fork Koyukuk River,,,,,,huc,,,,
1909010106,Marion Creek-Middle Fork Koyukuk River,,,,,,huc,,,,
1909010107,Ernie Creek,,,,,,huc,,,,
1909010108,Upper North Fork Koyukuk River,,,,,,huc,,,,
1909010109,Clear River,,,,,,huc,,,,
1909010110,Tinayguk River,,,,,,huc,,,,
1909010111,Middle North Fork Koyukuk River,,,,,,huc,,,,
1909010112,Glacier River,,,,,,huc,,,,
1909010113,Lower North Fork Koyukuk River,,,,,,huc,,,,
1909010114,Flat Creek-Wild River,,,,,,huc,,,,
1909010115,Michigan Creek-Wild River,,,,,,huc,,,,
1909010116,Headwaters John River,,,,,,huc,,,,
1909010117,Kevuk Creek,,,,,,huc,,,,
1909010118,Hunt Fork John River,,,,,,huc,,,,
1909010119,Publituk Creek-John River,,,,,,huc,,,,
1909010120,Wolverine Creek,,,,,,huc,,,,
1909010121,McKinley Creek-John River,,,,,,huc,,,,
1909010122,Sixtymile Creek,,,,,,huc,,,,
1909010123,Allen River,,,,,,huc,,,,
1909010124,Malamute Fork John River,,,,,,huc,,,,
1909010125,Timber Creek-John River,,,,,,huc,,,,
1909010126,Harriet Creek-Koyukuk River,,,,,,huc,,,,
1909010201,Upper South Fork Koyukuk River,,,,,,huc,,,,
1909010202,Mosquito Fork,,,,,,huc,,,,
1909010203,Middle South Fork Koyukuk River,,,,,,huc,,,,
1909010204,Prospect Creek,,,,,,huc,,,,
1909010205,Jim River,,,,,,huc,,,,
1909010206,Bonanza Creek,,,,,,huc,,,,
1909010207,Fish Creek,,,,,,huc,,,,
1909010208,Lower South Fork Koyukuk River,,,,,,huc,,,,
1909010301,1909010301-Akabluak Pass,,,,,,huc,,,,
1909010302,Headwaters Alatna River,,,,,,huc,,,,
1909010303,Awlinyak Creek,,,,,,huc,,,,
1909010304,Unakserak River,,,,,,huc,,,,
1909010305,Kutuk River,,,,,,huc,,,,
1909010306,Pingaluk River,,,,,,huc,,,,
1909010307,Nahtuk River,,,,,,huc,,,,
1909010308,Takahula River-Alatna River,,,,,,huc,,,,
1909010309,Mettenpherg Creek,,,,,,huc,,,,
1909010310,Iniakuk River,,,,,,huc,,,,
1909010311,Tobuk Creek,,,,,,huc,,,,
1909010312,Malamute Fork Alatna River,,,,,,huc,,,,
1909010313,Rockybottom Creek,,,,,,huc,,,,
1909010314,Helpmejack Creek-Alatna River,,,,,,huc,,,,
1909010315,Siruk Creek,,,,,,huc,,,,
1909010316,Chebanika Creek-Alatna River,,,,,,huc,,,,
1909010317,Outlet Alatna River,,,,,,huc,,,,
1909010401,Upper Kanuti River,,,,,,huc,,,,
1909010402,Tokusatatquaten Lake,,,,,,huc,,,,
1909010403,Ishtalitna Creek,,,,,,huc,,,,
1909010404,Torment Creek-Kanuti Kilolitna River,,,,,,huc,,,,
1909010405,Holonada Creek-Kanuti Kilolitna River,,,,,,huc,,,,
1909010406,Nolitna Creek,,,,,,huc,,,,
1909010407,Middle Kanuti River,,,,,,huc,,,,
1909010408,Clawanmenka Lake-Kanuti Chalatna Creek,,,,,,huc,,,,
1909010409,Kaldolyeit Lake-Kanuti Chalatna Creek,,,,,,huc,,,,
1909010410,Notoniono Creek,,,,,,huc,,,,
1909010411,Mentanontli River,,,,,,huc,,,,
1909010412,Lower Kanuti River,,,,,,huc,,,,
1909010501,Hawzerah Creek-Koyukuk River,,,,,,huc,,,,
1909010502,East Fork Henshaw Creek,,,,,,huc,,,,
1909010503,Henshaw Creek,,,,,,huc,,,,
1909010504,Bergman Creek-Koyukuk River,,,,,,huc,,,,
1909010505,Henry Creek-Koyukuk River,,,,,,huc,,,,
1909010506,Fish Creek-Koyukuk River,,,,,,huc,,,,
1909010601,1909010601,,,,,,huc,,,,
1909010602,Headwaters South Fork Huslia River,,,,,,huc,,,,
1909010603,North Fork Huslia River,,,,,,huc,,,,
1909010604,Outlet South Fork Huslia River,,,,,,huc,,,,
1909010605,Headwaters Billy Hawk Creek,,,,,,huc,,,,
1909010606,Outlet Billy Hawk Creek,,,,,,huc,,,,
1909010607,Nulitna River,,,,,,huc,,,,
1909010608,Huslia River,,,,,,huc,,,,
1909010701,Upper Dulbi River,,,,,,huc,,,,
1909010702,Middle Dulbi River,,,,,,huc,,,,
1909010703,Cottonwood Creek,,,,,,huc,,,,
1909010704,Holtnakatna Creek,,,,,,huc,,,,
1909010705,Lower Dulbi River,,,,,,huc,,,,
1909010801,Hughes Creek,,,,,,huc,,,,
1909010802,Batza River,,,,,,huc,,,,
1909010803,Big Creek,,,,,,huc,,,,
1909010804,Indian River,,,,,,huc,,,,
1909010805,Little Indian River,,,,,,huc,,,,
1909010806,Hughes-Koyukuk Rivers,,,,,,huc,,,,
1909010807,1909010807,,,,,,huc,,,,
1909010808,Grikhdalitna Creek,,,,,,huc,,,,
1909010809,Isahultica Mountains-Koyukuk River,,,,,,huc,,,,
1909010810,Headwaters Hogatza River,,,,,,huc,,,,
1909010811,Klikhtentotzna Creek,,,,,,huc,,,,
1909010812,Upper Hogatza River,,,,,,huc,,,,
1909010813,Middle Hogatza River,,,,,,huc,,,,
1909010814,Lower Hogatza River,,,,,,huc,,,,
1909010815,Dakli River,,,,,,huc,,,,
1909010816,Winthrop Point-Koyukuk River,,,,,,huc,,,,
1909010817,Headwaters Nayuka River,,,,,,huc,,,,
1909010818,Outlet Nayuka River,,,,,,huc,,,,
1909010819,Dulbi Slough,,,,,,huc,,,,
1909010820,Town of Huslia-Koyukuk River,,,,,,huc,,,,
1909010821,Dagitli River,,,,,,huc,,,,
1909010822,Kozakakat Slough,,,,,,huc,,,,
1909010823,Three Day Slough-Koyukuk River,,,,,,huc,,,,
1909010901,Upper Kateel River,,,,,,huc,,,,
1909010902,Arvesta Creek,,,,,,huc,,,,
1909010903,Box River,,,,,,huc,,,,
1909010904,Middle Kateel Creek,,,,,,huc,,,,
1909010905,Pitka River,,,,,,huc,,,,
1909010906,Honhosa River,,,,,,huc,,,,
1909010907,Lower Kateel River,,,,,,huc,,,,
1909010908,Bitzla River-Koyukuk River,,,,,,huc,,,,
1909010909,Headwaters Gisasa River,,,,,,huc,,,,
1909010910,Outlet Gisasa River,,,,,,huc,,,,
1909010911,Woodyard Creek,,,,,,huc,,,,
1909010912,Natlaratlen River,,,,,,huc,,,,
1909010913,Nikolai Slough-Koyukuk River,,,,,,huc,,,,
1909020101,Headwaters Tozitna River,,,,,,huc,,,,
1909020102,Crooked Creek-Tozitna River,,,,,,huc,,,,
1909020103,Ptarmigan Creek,,,,,,huc,,,,
1909020104,Banddana Creek,,,,,,huc,,,,
1909020105,Dagislakhna Creek,,,,,,huc,,,,
1909020106,Hellbent Creek-Tozitna River,,,,,,huc,,,,
1909020107,Outlet Tozitna River,,,,,,huc,,,,
1909020201,Meadow Creek,,,,,,huc,,,,
1909020202,Headwaters Nowitna River,,,,,,huc,,,,
1909020203,Headwaters Susulatna River,,,,,,huc,,,,
1909020204,Outlet Susulatna River,,,,,,huc,,,,
1909020205,Our Creek,,,,,,huc,,,,
1909020206,Pilot Creek-Nowitna River,,,,,,huc,,,,
1909020207,Headwaters Sulukna River,,,,,,huc,,,,
1909020208,Outlet Sulukna River,,,,,,huc,,,,
1909020209,Paradise Fork-Sethkokna River,,,,,,huc,,,,
1909020210,Sethkokna River,,,,,,huc,,,,
1909020211,Headwaters Titna River,,,,,,huc,,,,
1909020212,Telsitna River,,,,,,huc,,,,
1909020213,Outlet Titna River,,,,,,huc,,,,
1909020214,Mastodon Creek-Nowitna River,,,,,,huc,,,,
1909020215,Grand Creek,,,,,,huc,,,,
1909020216,Big Mud River,,,,,,huc,,,,
1909020217,Headwaters Little Mud River,,,,,,huc,,,,
1909020218,Outlet Little Mud River,,,,,,huc,,,,
1909020219,Lost River,,,,,,huc,,,,
1909020220,Long Creek,,,,,,huc,,,,
1909020221,Headwaters Sulatna River,,,,,,huc,,,,
1909020222,South Fork Sulatna River,,,,,,huc,,,,
1909020223,Bonanza Creek,,,,,,huc,,,,
1909020224,Flint Creek,,,,,,huc,,,,
1909020225,Sulatna River,,,,,,huc,,,,
1909020226,1909020226-Nowitna River,,,,,,huc,,,,
1909020227,Smiths Slough-Nowitna River,,,,,,huc,,,,
1909020228,Outlet Nowitna River,,,,,,huc,,,,
1909020301,Headwaters Melozitna River,,,,,,huc,,,,
1909020302,Slokhenjikh Creek,,,,,,huc,,,,
1909020303,Tokatjikh Creek-Melozitna River,,,,,,huc,,,,
1909020304,Moran Creek,,,,,,huc,,,,
1909020305,Melozimoran Creek,,,,,,huc,,,,
1909020306,Little Melozitna River,,,,,,huc,,,,
1909020307,Bacon Creek-Melozitna River,,,,,,huc,,,,
1909020308,Dome Creek-Melozitna River,,,,,,huc,,,,
1909020309,Wolf Creek,,,,,,huc,,,,
1909020310,Big Creek-Melozitna River,,,,,,huc,,,,
1909020311,Hot Springs Creek,,,,,,huc,,,,
1909020312,Fox Creek-Melozitna River,,,,,,huc,,,,
1909020313,Outlet Melozitna River,,,,,,huc,,,,
1909020401,Bear Creek-Yukon River,,,,,,huc,,,,
1909020402,Boney Creek,,,,,,huc,,,,
1909020403,Blind River,,,,,,huc,,,,
1909020404,Tozitna Slough-Yukon River,,,,,,huc,,,,
1909020405,Illinois Creek-Yukon River,,,,,,huc,,,,
1909020406,Mason Slough-Yukon River,,,,,,huc,,,,
1909020407,Henry Island-Yukon River,,,,,,huc,,,,
1909020408,Bering Creek,,,,,,huc,,,,
1909020409,Big Bend-Yukon River,,,,,,huc,,,,
1909020410,Big Creek,,,,,,huc,,,,
1909020411,White Cliffs-Yukon River,,,,,,huc,,,,
1909020501,Main Creek,,,,,,huc,,,,
1909020502,Headwaters Yuki River,,,,,,huc,,,,
1909020503,1909020503,,,,,,huc,,,,
1909020504,East Fork Yuki River,,,,,,huc,,,,
1909020505,Outlet Yuki River,,,,,,huc,,,,
1909020506,Fish Islands-Yukon River,,,,,,huc,,,,
1909020507,Kala Creek,,,,,,huc,,,,
1909020508,Headwaters Whakatna Creek,,,,,,huc,,,,
1909020509,Outlet Whakatna Creek,,,,,,huc,,,,
1909020510,Bishop Creek,,,,,,huc,,,,
1909020511,Pilot Mountain Slough-Yukon River,,,,,,huc,,,,
1909020512,Soonkakat River,,,,,,huc,,,,
1909020513,Patsy Slough-Yukon River,,,,,,huc,,,,
1909020514,Headwaters Nulato River,,,,,,huc,,,,
1909020515,South Fork Nulato River,,,,,,huc,,,,
1909020516,Outlet Nulato River,,,,,,huc,,,,
1909020517,Ninemile River,,,,,,huc,,,,
1909020518,Ninemile Island-Yukon River,,,,,,huc,,,,
1909020519,Kaltag River,,,,,,huc,,,,
1909020520,Rodo River,,,,,,huc,,,,
1909020521,Gorton Creek,,,,,,huc,,,,
1909020522,Eddy Creek,,,,,,huc,,,,
1909020523,Kaiyuh Slough,,,,,,huc,,,,
1909020524,Yukon Creek,,,,,,huc,,,,
1909020525,Khotol River,,,,,,huc,,,,
1909020526,Big Eightmile Island-Yukon River,,,,,,huc,,,,
1909030101,Stink Creek,,,,,,huc,,,,
1909030102,Steamboat Slough-Yukon River,,,,,,huc,,,,
1909030103,Honeymoon Slough-Yukon River,,,,,,huc,,,,
1909030104,Bear Creek,,,,,,huc,,,,
1909030105,Papa Willie Creek,,,,,,huc,,,,
1909030106,Blackburn Creek-Yukon River,,,,,,huc,,,,
1909030107,Thompson Creek-Yukon River,,,,,,huc,,,,
1909030108,McDonald Creek,,,,,,huc,,,,
1909030109,Upper Anvik River,,,,,,huc,,,,
1909030110,Otter Creek,,,,,,huc,,,,
1909030111,Yellow River,,,,,,huc,,,,
1909030112,Middle Anvik River,,,,,,huc,,,,
1909030113,Beaver Creek,,,,,,huc,,,,
1909030114,Lower Anvik River,,,,,,huc,,,,
1909030115,Grayling Creek-Yukon River,,,,,,huc,,,,
1909030201,Headwaters Innoko River,,,,,,huc,,,,
1909030202,Beaver Creek,,,,,,huc,,,,
1909030203,Henry Creek-Innoko River,,,,,,huc,,,,
1909030204,Folger Creek,,,,,,huc,,,,
1909030205,Headwaters North Fork Innoko River,,,,,,huc,,,,
1909030206,Poorman Creek,,,,,,huc,,,,
1909030207,West Fork North Fork Innoko River,,,,,,huc,,,,
1909030208,Outlet North Fork Innoko River,,,,,,huc,,,,
1909030209,Hunch Creek-Innoko River,,,,,,huc,,,,
1909030210,Windy Creek,,,,,,huc,,,,
1909030211,Upper Dishna River,,,,,,huc,,,,
1909030212,Middle Dishna River,,,,,,huc,,,,
1909030213,Tolstoi Creek,,,,,,huc,,,,
1909030214,Lower Dishna River,,,,,,huc,,,,
1909030215,Scandinavian Creek-Innoko River,,,,,,huc,,,,
1909030301,Wapoo Creek,,,,,,huc,,,,
1909030302,Galatea Creek,,,,,,huc,,,,
1909030303,California Creek,,,,,,huc,,,,
1909030304,West Fork Little Mud River,,,,,,huc,,,,
1909030305,Little Mud River,,,,,,huc,,,,
1909030306,Mud River,,,,,,huc,,,,
1909030307,Hather Creek,,,,,,huc,,,,
